,学生id,助学金金额
6573,20045,0
6574,20046,0
6575,20047,0
6576,20060,0
6577,20061,0
6578,20064,0
6579,20065,0
6580,20068,0
6581,20069,0
6582,20078,0
6583,20079,0
6584,20086,0
6585,20087,0
6586,20088,0
6587,20089,0
6588,20092,0
6589,20093,0
6590,20094,0
6591,20095,0
6592,20102,0
6593,20103,0
6594,20104,0
6595,20105,0
6596,20116,0
6597,20117,2000
6598,20120,2000
6599,20121,0
6600,20126,0
6601,20127,0
6602,20128,0
6603,20129,0
6604,20130,0
6605,20131,0
6606,20134,0
6607,20135,0
6608,20138,0
6609,20139,0
6610,20140,0
6611,20141,0
6612,20144,0
6613,20145,0
6614,20146,0
6615,20147,0
6616,20156,0
6617,20157,0
6618,20164,0
6619,20165,0
6620,20176,0
6621,20177,0
6622,20178,0
6623,20179,0
6624,20180,0
6625,20181,0
6626,20186,2000
6627,20187,0
6628,20194,0
6629,20195,0
6630,20204,0
6631,20205,0
6632,20206,0
6633,20207,0
6634,20208,0
6635,20209,0
6636,20212,0
6637,20213,0
6638,20216,0
6639,20217,0
6640,20222,0
6641,20223,0
6642,20224,0
6643,20225,0
6644,20226,0
6645,20227,0
6646,20230,0
6647,20231,0
6648,20232,0
6649,20233,0
6650,20246,0
6651,20247,0
6652,20248,0
6653,20249,0
6654,20256,0
6655,20257,0
6656,20260,0
6657,20261,0
6658,20262,0
6659,20263,0
6660,20266,0
6661,20267,0
6662,20270,0
6663,20271,0
6664,20274,0
6665,20275,0
6666,20278,2000
6667,20279,0
6668,20282,0
6669,20283,0
6670,20286,2000
6671,20287,2000
6672,20290,0
6673,20291,0
6674,20298,0
6675,20299,0
6676,20308,0
6677,20309,0
6678,20312,0
6679,20313,0
6680,20314,0
6681,20315,2000
6682,20329,0
6683,20345,0
6684,20362,2000
6685,20363,0
6686,20368,2000
6687,20369,2000
6688,20370,0
6689,20371,0
6690,20376,0
6691,20377,0
6692,20380,0
6693,20381,0
6694,20384,2000
6695,20385,2000
6696,20390,0
6697,20391,0
6698,20392,0
6699,20393,0
6700,20400,0
6701,20401,0
6702,20406,0
6703,20407,0
6704,20418,0
6705,20419,0
6706,20424,0
6707,20425,0
6708,20426,0
6709,20427,2000
6710,20432,0
6711,20433,0
6712,20442,0
6713,20443,2000
6714,20454,0
6715,20455,0
6716,20462,0
6717,20463,2000
6718,20464,0
6719,20465,2000
6720,20468,0
6721,20469,1500
6722,20470,0
6723,20471,2000
6724,20472,2000
6725,20473,2000
6726,20476,0
6727,20477,0
6728,20486,0
6729,20487,0
6730,20488,0
6731,20489,0
6732,20490,0
6733,20491,0
6734,20500,0
6735,20501,0
6736,20504,0
6737,20505,0
6738,20506,0
6739,20507,0
6740,20516,0
6741,20517,0
6742,20528,0
6743,20529,0
6744,20530,0
6745,20531,0
6746,20532,0
6747,20533,0
6748,20536,0
6749,20537,0
6750,20540,0
6751,20541,0
6752,20542,0
6753,20543,0
6754,20546,0
6755,20547,0
6756,20552,0
6757,20553,0
6758,20554,0
6759,20555,0
6760,20558,0
6761,20559,0
6762,20564,0
6763,20565,0
6764,20568,0
6765,20569,2000
6766,20572,0
6767,20573,0
6768,20576,0
6769,20577,0
6770,20588,0
6771,20589,0
6772,20600,0
6773,20601,0
6774,20616,0
6775,20617,0
6776,20636,0
6777,20637,2000
6778,20644,0
6779,20645,2000
6780,20654,0
6781,20655,0
6782,20666,0
6783,20667,0
6784,20670,0
6785,20671,0
6786,20674,0
6787,20675,0
6788,20678,0
6789,20679,0
6790,20680,0
6791,20681,0
6792,20686,0
6793,20687,0
6794,20696,0
6795,20697,0
6796,20700,0
6797,20701,0
6798,20702,0
6799,20703,0
6800,20704,0
6801,20705,0
6802,20706,0
6803,20707,0
6804,20712,0
6805,20713,0
6806,20724,0
6807,20725,0
6808,20726,0
6809,20727,0
6810,20746,0
6811,20747,0
6812,20750,0
6813,20751,0
6814,20754,0
6815,20755,0
6816,20758,0
6817,20759,0
6818,20776,0
6819,20777,0
6820,20800,0
6821,20801,0
6822,20802,0
6823,20803,2000
6824,20810,2000
6825,20811,2000
6826,20818,2000
6827,20819,2000
6828,20820,0
6829,20821,0
6830,20822,0
6831,20823,2000
6832,20824,2000
6833,20825,2000
6834,20828,0
6835,20829,0
6836,20832,0
6837,20833,2000
6838,20842,2000
6839,20843,0
6840,20854,2000
6841,20855,2000
6842,20860,0
6843,20861,0
6844,20862,2000
6845,20863,0
6846,20870,0
6847,20871,0
6848,20882,0
6849,20883,0
6850,20884,0
6851,20885,0
6852,20888,0
6853,20889,2000
6854,20896,0
6855,20897,2000
6856,20904,0
6857,20905,2000
6858,20922,0
6859,20923,0
6860,20924,2000
6861,20925,0
6862,20926,0
6863,20927,0
6864,20930,0
6865,20931,0
6866,20936,0
6867,20937,0
6868,20942,0
6869,20943,0
6870,20944,0
6871,20945,2000
6872,20946,0
6873,20947,0
6874,20948,0
6875,20949,0
6876,20954,0
6877,20955,0
6878,20960,0
6879,20961,0
6880,20972,0
6881,20973,0
6882,20976,0
6883,20977,0
6884,20988,0
6885,20989,0
6886,20996,0
6887,20997,0
6888,20998,0
6889,20999,0
6890,21004,0
6891,21005,0
6892,21006,0
6893,21007,0
6894,21008,0
6895,21009,0
6896,21010,0
6897,21011,0
6898,21012,0
6899,21013,0
6900,21020,0
6901,21021,0
6902,21030,0
6903,21031,0
6904,21042,2000
6905,21043,0
6906,21046,0
6907,21047,0
6908,21056,0
6909,21057,0
6910,21066,0
6911,21067,0
6912,21076,0
6913,21077,0
6914,21088,0
6915,21089,2000
6916,21090,2000
6917,21091,2000
6918,21092,0
6919,21093,0
6920,21098,0
6921,21099,0
6922,21106,2000
6923,21107,0
6924,21108,2000
6925,21109,0
6926,21122,0
6927,21123,0
6928,21124,0
6929,21125,0
6930,21126,0
6931,21127,0
6932,21128,0
6933,21129,0
6934,21130,0
6935,21131,0
6936,21134,0
6937,21135,0
6938,21136,0
6939,21137,2000
6940,21144,0
6941,21145,0
6942,21146,2000
6943,21147,2000
6944,21150,0
6945,21151,0
6946,21156,2000
6947,21157,0
6948,21158,0
6949,21159,0
6950,21160,0
6951,21161,0
6952,21162,0
6953,21163,0
6954,21170,0
6955,21171,0
6956,21198,0
6957,21199,2000
6958,21206,2000
6959,21207,0
6960,21208,0
6961,21209,0
6962,21210,0
6963,21211,0
6964,21216,0
6965,21217,0
6966,21224,0
6967,21225,0
6968,21230,0
6969,21231,0
6970,21236,0
6971,21237,2000
6972,21270,0
6973,21271,0
6974,21276,0
6975,21277,0
6976,21284,0
6977,21285,0
6978,21300,0
6979,21301,0
6980,21302,0
6981,21303,0
6982,21310,2000
6983,21311,0
6984,21318,0
6985,21319,0
6986,21328,0
6987,21329,0
6988,21342,0
6989,21343,2000
6990,21350,0
6991,21351,0
6992,21354,2000
6993,21355,0
6994,21358,0
6995,21359,0
6996,21360,0
6997,21361,0
6998,21366,0
6999,21367,0
7000,21374,0
7001,21375,0
7002,21376,0
7003,21377,0
7004,21378,0
7005,21379,1000
7006,21380,0
7007,21381,0
7008,21382,0
7009,21383,2000
7010,21392,0
7011,21393,0
7012,21394,0
7013,21395,0
7014,21414,0
7015,21415,0
7016,21416,0
7017,21417,0
7018,21418,0
7019,21419,0
7020,21422,0
7021,21423,0
7022,21426,0
7023,21427,0
7024,21446,0
7025,21447,2000
7026,21472,0
7027,21473,0
7028,21474,2000
7029,21475,0
7030,21484,0
7031,21485,2000
7032,21488,0
7033,21489,0
7034,21504,0
7035,21505,0
7036,21512,0
7037,21513,0
7038,21516,2000
7039,21517,0
7040,21520,2000
7041,21521,2000
7042,21524,0
7043,21525,0
7044,21536,0
7045,21537,0
7046,21538,2000
7047,21539,2000
7048,21540,2000
7049,21541,0
7050,21552,0
7051,21553,0
7052,21554,0
7053,21555,0
7054,21568,0
7055,21569,0
7056,21574,0
7057,21575,0
7058,21586,0
7059,21587,2000
7060,21592,2000
7061,21593,0
7062,21596,0
7063,21597,0
7064,21600,0
7065,21601,2000
7066,21606,0
7067,21607,0
7068,21610,0
7069,21611,2000
7070,21616,2000
7071,21617,2000
7072,21624,0
7073,21625,0
7074,21626,0
7075,21627,0
7076,21636,0
7077,21637,0
7078,21638,0
7079,21639,0
7080,21640,0
7081,21641,0
7082,21642,0
7083,21643,0
7084,21654,0
7085,21655,0
7086,21660,0
7087,21661,0
7088,21668,0
7089,21669,0
7090,21674,0
7091,21675,0
7092,21680,0
7093,21681,0
7094,21698,0
7095,21699,2000
7096,21702,0
7097,21703,0
7098,21708,0
7099,21709,0
7100,21710,0
7101,21711,0
7102,21712,0
7103,21713,0
7104,21734,0
7105,21735,0
7106,21736,0
7107,21737,0
7108,21740,2000
7109,21741,0
7110,21748,0
7111,21749,2000
7112,21752,0
7113,21753,0
7114,21754,0
7115,21755,0
7116,21760,0
7117,21761,0
7118,21762,0
7119,21763,2000
7120,21766,0
7121,21767,0
7122,21778,0
7123,21779,2000
7124,21780,2000
7125,21781,2000
7126,21798,0
7127,21799,0
7128,21814,0
7129,21815,0
7130,21818,0
7131,21819,0
7132,21824,0
7133,21825,0
7134,21828,0
7135,21829,0
7136,21830,0
7137,21831,0
7138,21836,0
7139,21837,0
7140,21838,0
7141,21839,0
7142,21844,0
7143,21845,0
7144,21860,0
7145,21861,1000
7146,21866,0
7147,21867,0
7148,21872,0
7149,21873,0
7150,21892,0
7151,21893,2000
7152,21896,2000
7153,21897,0
7154,21900,0
7155,21901,0
7156,21902,0
7157,21903,0
7158,21920,0
7159,21921,0
7160,21922,0
7161,21923,0
7162,21928,0
7163,21929,2000
7164,21930,0
7165,21931,0
7166,21938,0
7167,21939,0
7168,21946,0
7169,21947,0
7170,21952,0
7171,21953,0
7172,21954,2000
7173,21955,2000
7174,21960,0
7175,21961,0
7176,21966,0
7177,21967,0
7178,21968,0
7179,21969,0
7180,21970,0
7181,21971,0
7182,21972,0
7183,21973,0
7184,21982,0
7185,21983,0
7186,21984,0
7187,21985,0
7188,21988,2000
7189,21989,2000
7190,21990,0
7191,21991,0
7192,21992,2000
7193,21993,2000
7194,22000,0
7195,22001,0
7196,22002,0
7197,22003,0
7198,22018,0
7199,22019,0
7200,22022,0
7201,22023,0
7202,22028,0
7203,22029,0
7204,22030,0
7205,22031,0
7206,22038,0
7207,22039,0
7208,22060,0
7209,22061,0
7210,22068,0
7211,22069,0
7212,22072,0
7213,22073,0
7214,22078,0
7215,22079,0
7216,22088,0
7217,22089,0
7218,22100,0
7219,22101,0
7220,22104,0
7221,22105,0
7222,22108,0
7223,22109,0
7224,22112,0
7225,22113,0
7226,22118,0
7227,22119,0
7228,22120,0
7229,22121,0
7230,22126,0
7231,22127,0
7232,22134,0
7233,22135,0
7234,22136,0
7235,22137,0
7236,22138,0
7237,22139,0
7238,22140,0
7239,22141,0
7240,22144,0
7241,22145,0
7242,22146,0
7243,22147,0
7244,22148,0
7245,22149,0
7246,22158,0
7247,22159,0
7248,22160,0
7249,22161,0
7250,22162,0
7251,22163,0
7252,22170,0
7253,22171,0
7254,22180,0
7255,22181,0
7256,22196,0
7257,22197,0
7258,22198,0
7259,22199,0
7260,22206,0
7261,22207,0
7262,22212,0
7263,22213,0
7264,22222,0
7265,22223,0
7266,22224,0
7267,22225,0
7268,22230,0
7269,22231,0
7270,22234,0
7271,22235,0
7272,22238,0
7273,22239,0
7274,22246,0
7275,22247,0
7276,22250,0
7277,22251,0
7278,22252,0
7279,22253,0
7280,22260,0
7281,22261,0
7282,22264,0
7283,22265,0
7284,22270,0
7285,22271,0
7286,22276,0
7287,22277,0
7288,22280,0
7289,22281,0
7290,22296,0
7291,22297,0
7292,22300,0
7293,22301,0
7294,22322,0
7295,22323,0
7296,22326,0
7297,22327,0
7298,22334,0
7299,22335,0
7300,22344,0
7301,22345,0
7302,22356,0
7303,22357,0
7304,22362,0
7305,22363,0
7306,22368,0
7307,22369,0
7308,22370,0
7309,22371,0
7310,22372,0
7311,22373,0
7312,22374,0
7313,22375,0
7314,22376,0
7315,22377,0
7316,22380,0
7317,22381,0
7318,22382,0
7319,22383,0
7320,22384,0
7321,22385,0
7322,22408,0
7323,22409,0
7324,22414,0
7325,22415,0
7326,22418,0
7327,22419,0
7328,22424,0
7329,22425,0
7330,22426,0
7331,22427,0
7332,22436,0
7333,22437,0
7334,22454,0
7335,22455,0
7336,22464,0
7337,22465,0
7338,22468,0
7339,22469,0
7340,22480,0
7341,22481,0
7342,22482,0
7343,22483,0
7344,22488,0
7345,22489,0
7346,22500,0
7347,22501,0
7348,22502,0
7349,22503,0
7350,22504,0
7351,22505,0
7352,22508,0
7353,22509,0
7354,22510,0
7355,22511,0
7356,22516,0
7357,22517,0
7358,22522,0
7359,22523,0
7360,22536,0
7361,22537,0
7362,22542,0
7363,22543,0
7364,22544,0
7365,22545,0
7366,22546,0
7367,22547,0
7368,22554,0
7369,22555,0
7370,22556,0
7371,22557,0
7372,22558,0
7373,22559,0
7374,22562,0
7375,22563,0
7376,22572,0
7377,22573,0
7378,22580,0
7379,22581,0
7380,22582,0
7381,22583,0
7382,22584,0
7383,22585,0
7384,22588,0
7385,22589,0
7386,22592,0
7387,22593,0
7388,22598,0
7389,22599,0
7390,22600,0
7391,22601,0
7392,22604,0
7393,22605,0
7394,22610,0
7395,22611,0
7396,22614,0
7397,22615,0
7398,22618,0
7399,22619,0
7400,22624,0
7401,22625,0
7402,22630,0
7403,22631,0
7404,22632,0
7405,22633,0
7406,22636,0
7407,22637,0
7408,22640,0
7409,22641,0
7410,22644,0
7411,22645,0
7412,22646,0
7413,22647,0
7414,22650,0
7415,22651,0
7416,22658,0
7417,22659,0
7418,22660,0
7419,22661,0
7420,22662,0
7421,22663,0
7422,22664,0
7423,22665,0
7424,22670,0
7425,22671,0
7426,22676,0
7427,22677,0
7428,22678,0
7429,22679,0
7430,22682,0
7431,22683,0
7432,22684,0
7433,22685,0
7434,22686,0
7435,22687,0
7436,22692,0
7437,22693,0
7438,22698,0
7439,22699,0
7440,22700,0
7441,22701,0
7442,22714,0
7443,22715,0
7444,22720,0
7445,22721,0
7446,22726,0
7447,22727,0
7448,22734,0
7449,22735,0
7450,22748,0
7451,22749,0
7452,22752,0
7453,22753,0
7454,22756,0
7455,22757,0
7456,22764,0
7457,22765,0
7458,22778,0
7459,22779,0
7460,22812,0
7461,22813,0
7462,22814,0
7463,22815,0
7464,22816,0
7465,22817,0
7466,22818,0
7467,22819,0
7468,22820,0
7469,22821,0
7470,22826,0
7471,22827,0
7472,22832,0
7473,22833,0
7474,22838,0
7475,22839,0
7476,22844,0
7477,22845,0
7478,22856,0
7479,22857,0
7480,22864,0
7481,22865,0
7482,22868,0
7483,22869,0
7484,22874,0
7485,22875,0
7486,22878,0
7487,22879,0
7488,22880,0
7489,22881,0
7490,22898,0
7491,22899,0
7492,22916,0
7493,22917,0
7494,22918,0
7495,22919,0
7496,22920,0
7497,22921,0
7498,22928,0
7499,22929,0
7500,22938,0
7501,22939,0
7502,22940,0
7503,22941,0
7504,22946,0
7505,22947,0
7506,22960,0
7507,22961,0
7508,22962,0
7509,22963,0
7510,22976,0
7511,22977,2000
7512,22978,0
7513,22979,0
7514,22982,0
7515,22983,0
7516,22984,0
7517,22985,0
7518,22994,0
7519,22995,0
7520,22996,0
7521,22997,0
7522,23002,0
7523,23003,0
7524,23008,0
7525,23009,0
7526,23010,0
7527,23011,0
7528,23012,0
7529,23013,0
7530,23024,0
7531,23025,0
7532,23026,0
7533,23027,0
7534,23032,0
7535,23033,0
7536,23036,0
7537,23037,0
7538,23048,0
7539,23049,0
7540,23052,0
7541,23053,2000
7542,23058,0
7543,23059,0
7544,23062,0
7545,23063,0
7546,23064,0
7547,23065,0
7548,23070,0
7549,23071,0
7550,23074,0
7551,23075,0
7552,23076,0
7553,23077,0
7554,23078,0
7555,23079,0
7556,23080,0
7557,23081,0
7558,23088,0
7559,23089,0
7560,23094,0
7561,23095,0
7562,23098,0
7563,23099,0
7564,23108,0
7565,23109,0
7566,23114,0
7567,23115,0
7568,23120,0
7569,23121,0
7570,23126,0
7571,23127,0
7572,23128,0
7573,23129,0
7574,23136,0
7575,23137,0
7576,23142,0
7577,23143,0
7578,23156,0
7579,23157,0
7580,23166,0
7581,23167,0
7582,23170,0
7583,23171,0
7584,23176,0
7585,23177,0
7586,23178,0
7587,23179,0
7588,23180,0
7589,23181,0
7590,23182,0
7591,23183,0
7592,23184,0
7593,23185,0
7594,23192,0
7595,23193,0
7596,23200,0
7597,23201,0
7598,23208,0
7599,23209,0
7600,23210,0
7601,23211,0
7602,23220,0
7603,23221,0
7604,23226,0
7605,23227,0
7606,23232,0
7607,23233,0
7608,23234,0
7609,23235,0
7610,23236,0
7611,23237,0
7612,23242,0
7613,23243,0
7614,23250,0
7615,23251,0
7616,23264,0
7617,23265,0
7618,23276,0
7619,23277,0
7620,23284,0
7621,23285,0
7622,23290,0
7623,23291,0
7624,23296,0
7625,23297,0
7626,23298,0
7627,23299,0
7628,23306,0
7629,23307,0
7630,23310,0
7631,23311,0
7632,23314,0
7633,23315,0
7634,23324,0
7635,23325,0
7636,23332,0
7637,23333,0
7638,23340,0
7639,23341,0
7640,23350,0
7641,23351,0
7642,23356,0
7643,23357,0
7644,23358,0
7645,23359,0
7646,23368,0
7647,23369,0
7648,23370,0
7649,23371,0
7650,23382,0
7651,23383,0
7652,23384,0
7653,23385,0
7654,23406,0
7655,23407,0
7656,23408,0
7657,23409,0
7658,23426,0
7659,23427,2000
7660,23428,0
7661,23429,0
7662,23432,0
7663,23433,0
7664,23442,0
7665,23443,0
7666,23446,0
7667,23447,0
7668,23448,0
7669,23449,0
7670,23450,0
7671,23451,0
7672,23456,0
7673,23457,0
7674,23466,0
7675,23467,0
7676,23480,0
7677,23481,0
7678,23482,0
7679,23483,0
7680,23496,0
7681,23497,0
7682,23498,0
7683,23499,0
7684,23510,0
7685,23511,0
7686,23530,0
7687,23531,0
7688,23532,0
7689,23533,0
7690,23534,0
7691,23535,0
7692,23536,0
7693,23537,0
7694,23552,0
7695,23553,0
7696,23574,0
7697,23575,0
7698,23578,0
7699,23579,0
7700,23594,0
7701,23595,0
7702,23604,0
7703,23605,2000
7704,23608,0
7705,23609,0
7706,23612,0
7707,23613,0
7708,23614,0
7709,23615,0
7710,23616,0
7711,23617,0
7712,23618,0
7713,23619,0
7714,23620,0
7715,23621,0
7716,23622,0
7717,23623,0
7718,23638,0
7719,23639,0
7720,23640,0
7721,23641,0
7722,23652,0
7723,23653,0
7724,23656,0
7725,23657,0
7726,23658,0
7727,23659,0
7728,23678,0
7729,23679,0
7730,23680,0
7731,23681,0
7732,23686,0
7733,23687,0
7734,23688,0
7735,23689,0
7736,23690,0
7737,23691,0
7738,23692,0
7739,23693,0
7740,23710,0
7741,23711,0
7742,23722,0
7743,23723,0
7744,23732,0
7745,23733,0
7746,23736,0
7747,23737,0
7748,23746,0
7749,23747,0
7750,23754,0
7751,23755,0
7752,23756,0
7753,23757,0
7754,23758,0
7755,23759,0
7756,23762,0
7757,23763,0
7758,23764,0
7759,23765,0
7760,23766,0
7761,23767,0
7762,23770,0
7763,23771,0
7764,23782,0
7765,23783,0
7766,23794,0
7767,23795,0
7768,23798,0
7769,23799,0
7770,23804,0
7771,23805,0
7772,23806,0
7773,23807,0
7774,23814,0
7775,23815,0
7776,23822,0
7777,23823,0
7778,23826,0
7779,23827,0
7780,23830,0
7781,23831,2000
7782,23832,0
7783,23833,0
7784,23838,0
7785,23839,0
7786,23850,0
7787,23851,0
7788,23852,0
7789,23853,0
7790,23854,0
7791,23855,0
7792,23858,0
7793,23859,0
7794,23862,0
7795,23863,0
7796,23870,0
7797,23871,0
7798,23876,0
7799,23877,0
7800,23890,0
7801,23891,0
7802,23894,0
7803,23895,0
7804,23900,0
7805,23901,0
7806,23906,0
7807,23907,0
7808,23928,0
7809,23929,0
7810,23930,0
7811,23931,0
7812,23944,0
7813,23945,0
7814,23948,0
7815,23949,0
7816,23952,0
7817,23953,0
7818,23954,0
7819,23955,0
7820,23960,0
7821,23961,0
7822,23976,0
7823,23977,0
7824,23978,0
7825,23979,0
7826,23980,0
7827,23981,0
7828,23990,0
7829,23991,0
7830,23992,0
7831,23993,0
7832,24002,0
7833,24003,0
7834,24012,0
7835,24013,0
7836,24014,0
7837,24015,0
7838,24020,0
7839,24021,0
7840,24022,0
7841,24023,0
7842,24026,0
7843,24027,0
7844,24032,0
7845,24033,0
7846,24048,0
7847,24049,0
7848,24056,0
7849,24057,0
7850,24078,0
7851,24079,2000
7852,24080,0
7853,24081,0
7854,24090,0
7855,24091,0
7856,24098,0
7857,24099,0
7858,24108,0
7859,24109,0
7860,24112,0
7861,24113,0
7862,24116,0
7863,24117,0
7864,24118,0
7865,24119,0
7866,24120,0
7867,24121,0
7868,24126,0
7869,24127,0
7870,24132,0
7871,24133,0
7872,24134,0
7873,24135,0
7874,24136,0
7875,24137,0
7876,24156,0
7877,24157,0
7878,24176,0
7879,24177,0
7880,24184,0
7881,24185,0
7882,24198,0
7883,24199,0
7884,24200,0
7885,24201,0
7886,24224,0
7887,24225,0
7888,24236,0
7889,24237,0
7890,24240,0
7891,24241,0
7892,24242,0
7893,24243,0
7894,24254,0
7895,24255,0
7896,24258,0
7897,24259,0
7898,24268,0
7899,24269,2000
7900,24272,0
7901,24273,0
7902,24274,0
7903,24275,0
7904,24276,0
7905,24277,0
7906,24286,0
7907,24287,0
7908,24290,0
7909,24291,0
7910,24300,0
7911,24301,0
7912,24304,0
7913,24305,0
7914,24306,0
7915,24307,0
7916,24308,0
7917,24309,0
7918,24312,0
7919,24313,0
7920,24314,0
7921,24315,0
7922,24316,0
7923,24317,0
7924,24320,0
7925,24321,0
7926,24322,0
7927,24323,0
7928,24332,0
7929,24333,0
7930,24334,0
7931,24335,0
7932,24336,0
7933,24337,0
7934,24338,0
7935,24339,2000
7936,24348,0
7937,24349,0
7938,24350,0
7939,24351,0
7940,24352,0
7941,24353,0
7942,24358,0
7943,24359,0
7944,24370,0
7945,24371,0
7946,24374,0
7947,24375,0
7948,24376,0
7949,24377,0
7950,24382,0
7951,24383,0
7952,24394,0
7953,24395,0
7954,24404,0
7955,24405,0
7956,24406,0
7957,24407,0
7958,24408,0
7959,24409,0
7960,24410,0
7961,24411,0
7962,24418,0
7963,24419,0
7964,24422,0
7965,24423,0
7966,24424,0
7967,24425,0
7968,24438,0
7969,24439,1000
7970,24452,0
7971,24453,0
7972,24454,0
7973,24455,0
7974,24458,0
7975,24459,0
7976,24462,0
7977,24463,0
7978,24472,0
7979,24473,0
7980,24480,0
7981,24481,2000
7982,24484,0
7983,24485,0
7984,24486,0
7985,24487,0
7986,24492,0
7987,24493,2000
7988,24502,0
7989,24503,0
7990,24506,0
7991,24507,0
7992,24508,0
7993,24509,0
7994,24510,0
7995,24511,0
7996,24528,0
7997,24529,0
7998,24532,0
7999,24533,0
8000,24536,0
8001,24537,0
8002,24540,0
8003,24541,0
8004,24544,0
8005,24545,0
8006,24546,0
8007,24547,0
8008,24552,0
8009,24553,0
8010,24558,0
8011,24559,0
8012,24562,0
8013,24563,0
8014,24572,0
8015,24573,0
8016,24574,0
8017,24575,0
8018,24578,0
8019,24579,0
8020,24582,0
8021,24583,0
8022,24604,0
8023,24605,0
8024,24606,0
8025,24607,0
8026,24610,0
8027,24611,0
8028,24614,0
8029,24615,0
8030,24618,0
8031,24619,0
8032,24620,0
8033,24621,0
8034,24622,0
8035,24623,0
8036,24630,0
8037,24631,0
8038,24632,0
8039,24633,0
8040,24634,0
8041,24635,0
8042,24636,0
8043,24637,0
8044,24638,0
8045,24639,0
8046,24642,0
8047,24643,0
8048,24644,0
8049,24645,0
8050,24660,0
8051,24661,0
8052,24662,0
8053,24663,2000
8054,24672,0
8055,24673,0
8056,24682,0
8057,24683,0
8058,24684,0
8059,24685,0
8060,24688,0
8061,24689,0
8062,24694,0
8063,24695,0
8064,24698,0
8065,24699,0
8066,24700,0
8067,24701,0
8068,24710,0
8069,24711,0
8070,24716,0
8071,24717,2000
8072,24722,0
8073,24723,0
8074,24726,0
8075,24727,0
8076,24732,0
8077,24733,0
8078,24740,0
8079,24741,0
8080,24746,0
8081,24747,0
8082,24754,0
8083,24755,2000
8084,24760,0
8085,24761,0
8086,24762,0
8087,24763,0
8088,24766,0
8089,24767,0
8090,24776,0
8091,24777,0
8092,24780,0
8093,24781,0
8094,24786,0
8095,24787,0
8096,24788,0
8097,24789,0
8098,24796,0
8099,24797,0
8100,24808,0
8101,24809,0
8102,24810,0
8103,24811,0
8104,24816,0
8105,24817,2000
8106,24820,0
8107,24821,0
8108,24830,0
8109,24831,0
8110,24832,0
8111,24833,0
8112,24858,0
8113,24859,0
8114,24864,0
8115,24865,0
8116,24880,0
8117,24881,0
8118,24886,0
8119,24887,0
8120,24888,0
8121,24889,0
8122,24892,0
8123,24893,0
8124,24896,0
8125,24897,0
8126,24898,0
8127,24899,0
8128,24904,0
8129,24905,0
8130,24906,0
8131,24907,0
8132,24912,0
8133,24913,0
8134,24916,0
8135,24917,0
8136,24924,0
8137,24925,0
8138,24926,0
8139,24927,0
8140,24930,0
8141,24931,0
8142,24938,0
8143,24939,0
8144,24948,0
8145,24949,0
8146,24954,0
8147,24955,0
8148,24966,0
8149,24967,0
8150,24968,0
8151,24969,0
8152,24980,0
8153,24981,0
8154,24986,0
8155,24987,0
8156,24990,0
8157,24991,0
8158,24998,0
8159,24999,0
8160,25000,0
8161,25001,0
8162,25006,0
8163,25007,0
8164,25022,0
8165,25023,0
8166,25024,0
8167,25025,0
8168,25026,0
8169,25027,0
8170,25030,0
8171,25031,0
8172,25032,0
8173,25033,0
8174,25034,0
8175,25035,0
8176,25036,0
8177,25037,0
8178,25042,0
8179,25043,0
8180,25046,0
8181,25047,0
8182,25052,0
8183,25053,0
8184,25054,0
8185,25055,0
8186,25056,0
8187,25057,2000
8188,25058,0
8189,25059,0
8190,25062,0
8191,25063,0
8192,25068,0
8193,25069,0
8194,25074,0
8195,25075,0
8196,25076,0
8197,25077,0
8198,25078,0
8199,25079,0
8200,25082,0
8201,25083,0
8202,25090,0
8203,25091,0
8204,25100,0
8205,25101,0
8206,25106,0
8207,25107,0
8208,25108,0
8209,25109,0
8210,25110,0
8211,25111,0
8212,25112,0
8213,25113,0
8214,25120,0
8215,25121,0
8216,25122,0
8217,25123,0
8218,25128,0
8219,25129,0
8220,25134,0
8221,25135,0
8222,25136,0
8223,25137,0
8224,25144,0
8225,25145,0
8226,25152,0
8227,25153,0
8228,25154,0
8229,25155,0
8230,25156,0
8231,25157,0
8232,25158,0
8233,25159,0
8234,25168,0
8235,25169,0
8236,25170,0
8237,25171,0
8238,25182,0
8239,25183,0
8240,25192,0
8241,25193,0
8242,25194,0
8243,25195,2000
8244,25202,0
8245,25203,0
8246,25204,0
8247,25205,0
8248,25208,0
8249,25209,0
8250,25226,0
8251,25227,0
8252,25228,0
8253,25229,0
8254,25232,0
8255,25233,0
8256,25240,0
8257,25241,0
8258,25258,0
8259,25259,0
8260,25262,0
8261,25263,0
8262,25266,0
8263,25267,0
8264,25270,0
8265,25271,0
8266,25278,0
8267,25279,0
8268,25286,0
8269,25287,0
8270,25288,0
8271,25289,0
8272,25290,0
8273,25291,0
8274,25302,0
8275,25303,0
8276,25310,0
8277,25311,0
8278,25316,0
8279,25317,0
8280,25332,0
8281,25333,0
8282,25340,0
8283,25341,0
8284,25342,0
8285,25343,0
8286,25346,0
8287,25347,0
8288,25352,0
8289,25353,0
8290,25364,0
8291,25365,0
8292,25368,0
8293,25369,0
8294,25376,0
8295,25377,0
8296,25386,0
8297,25387,0
8298,25390,0
8299,25391,0
8300,25392,0
8301,25393,0
8302,25396,0
8303,25397,0
8304,25400,0
8305,25401,2000
8306,25404,0
8307,25405,0
